CaseID,Location,CaseType,OpenedDateTime
36829,"6606 Superior Ave, Cleveland, OH, 44103",Cart Pick Up,"July 01, 2024, 09:37AM"
36850,"3190 W 165th St, Cleveland, OH, 44111",Waste Cart Concerns,"July 01, 2024, 10:10AM"
36851,"3190 W 165th St, Cleveland, OH, 44111",Missing Recycling Welcome Packet,"July 01, 2024, 10:12AM"
36854,"1354 E 185th St, Cleveland, OH, 44110",Waste Cart Concerns,"July 01, 2024, 10:16AM"
36861,"14802 Edgewood Ave, Cleveland, OH, 44128",Waste Cart Concerns,"July 01, 2024, 10:21AM"
36864,"3949 Lee Rd, Cleveland, OH, 44128",Traffic Signal Repair,"July 01, 2024, 10:23AM"
36869,"1711 Denison Ave, Cleveland, OH, 44109",Vacant Property,"July 01, 2024, 10:26AM"
36873,"3051 W 46th St, Cleveland, OH, 44102",Waste Cart Concerns,"July 01, 2024, 10:28AM"
36875,"13117 Liberty Ave, Cleveland, OH, 44135",Waste Cart Concerns,"July 01, 2024, 10:29AM"
36881,"3105 Erin Ave, Cleveland, OH, 44113",Waste Cart Concerns,"July 01, 2024, 10:35AM"
36883,"3104 Erin Ave, Cleveland, OH, 44113",Vacant Property Open to Entry,"July 01, 2024, 10:37AM"
36885,"3068 Erin Ave, Cleveland, OH, 44113",Vacant Property Open to Entry,"July 01, 2024, 10:38AM"
36889,"3104 Erin Ave, Cleveland, OH, 44113",Vacant Property,"July 01, 2024, 10:41AM"
36890,"3068 Erin Ave, Cleveland, OH, 44113",Vacant Property,"July 01, 2024, 10:43AM"
36891,"4285 Rocky River Dr, Cleveland, OH, 44135",Vacant Property,"July 01, 2024, 10:44AM"
36896,"10216 Empire Ave, Cleveland, OH, 44108",Cart Pick Up,"July 01, 2024, 10:49AM"
36898,"1459 W 77th St, Cleveland, OH, 44102",Waste Cart Concerns,"July 01, 2024, 10:56AM"
36903,"3451 E 117th St, Cleveland, OH, 44120",Vacant Property Open to Entry,"July 01, 2024, 11:01AM"
36909,"16802 Lipton Ave, Cleveland, OH, 44128",Vacant Property,"July 01, 2024, 11:12AM"
36911,"16910 Lipton Ave, Cleveland, OH, 44128",Vacant Property,"July 01, 2024, 11:14AM"
36914,"12000 Silmor Ave, Cleveland, OH, 44108",Illegal Dumping,"July 01, 2024, 11:16AM"
36919,"3301 W 165th St, Cleveland, OH, 44111",Waste Cart Concerns,"July 01, 2024, 11:21AM"
36921,"13426 Lorenzo Ave, Cleveland, OH, 44120",Cart Pick Up,"July 01, 2024, 11:28AM"
36923,"13602 Sherry Ave, Cleveland, OH, 44135",Waste Cart Concerns,"July 01, 2024, 11:29AM"
36930,"9004 Folsom Ave, Cleveland, OH, 44104",Fallen or Hanging Branch,"July 01, 2024, 11:38AM"
36936,"2994 E 63rd St, Cleveland, OH, 44127",Vacant Property,"July 01, 2024, 11:50AM"
36937,"2994 E 65th St, Cleveland, OH, 44127",Vacant and Distressed Property,"July 01, 2024, 11:52AM"
36939,"1893 Colonnade Rd, Cleveland, OH, 44112",Tree Service,"July 01, 2024, 11:59AM"
36940,"3332 E 147th St, Cleveland, OH, 44120",Scheduled Bulk Pick up,"July 01, 2024, 12:01PM"
36946,"4110 John P Green Pl, Cleveland, OH, 44105",Waste Cart Concerns,"July 01, 2024, 12:07PM"
36951,"18401 Windward Rd, Cleveland, OH, 44119",Waste Cart Concerns,"July 01, 2024, 12:15PM"
36952,"18401 Windward Rd, Cleveland, OH, 44119",Missing Recycling Welcome Packet,"July 01, 2024, 12:16PM"
36959,"3823 W 34th St, Cleveland, OH, 44109",Vacant Property Open to Entry,"July 01, 2024, 12:22PM"
36964,"3207 W 112th St, Cleveland, OH, 44111",General Exterior Maintenance/Fence/Outbuildings,"July 01, 2024, 12:29PM"
36968,"13515 Kirton Ave, Cleveland, OH, 44135",Waste Cart Concerns,"July 01, 2024, 12:32PM"
36970,"15700 Puritas Ave, Cleveland, OH, 44135",No Permit,"July 01, 2024, 12:32PM"
36973,"1249 Addison Rd, Cleveland, OH, 44103",General Exterior Maintenance/Fence/Outbuildings,"July 01, 2024, 12:34PM"
36984,"3296 W 23rd Pl, Cleveland, OH, 44109",Vacant Property Open to Entry,"July 01, 2024, 12:45PM"
36985,"9010 Jeffries Ave, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"July 01, 2024, 12:46PM"
36986,"17509 Tarrymore Rd, Cleveland, OH, 44119",Waste Cart Concerns,"July 01, 2024, 12:47PM"
36992,"3846 W 38th St, Cleveland, OH, 44109",Early Set Out-Carts Left Out After Collection,"July 01, 2024, 12:52PM"
36999,"16321 Stockbridge Ave, Cleveland, OH, 44128",Vacant Property,"July 01, 2024, 01:10PM"
37004,"3168 E 49th St, Cleveland, OH, 44127",Vacant Property Open to Entry,"July 01, 2024, 01:15PM"
37007,"11225 Lardet Ave, Cleveland, OH, 44104",Vacant Property,"July 01, 2024, 01:17PM"
37011,"12602 Gay Ave, Cleveland, OH, 44105",Vacant Property,"July 01, 2024, 01:20PM"
37012,"17610 Milburn Ave, Cleveland, OH, 44135",Missed Refuse pick up,"July 01, 2024, 01:20PM"
37016,"6114 W Clinton Ave, Cleveland, OH, 44102",No Permit,"July 01, 2024, 01:27PM"
37027,"456 E 143rd St, Cleveland, OH, 44110",Scheduled Bulk Pick up,"July 01, 2024, 01:44PM"
37030,"13528 St James Ave, Cleveland, OH, 44135",Waste Cart Concerns,"July 01, 2024, 02:00PM"
37033,"18113 Flamingo Ave, Cleveland, OH, 44135",Waste Cart Concerns,"July 01, 2024, 02:04PM"
37042,"952 Rondel Rd, Cleveland, OH, 44110",Cart Pick Up,"July 01, 2024, 02:14PM"
37051,"3408 E 140th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 01, 2024, 02:44PM"
37053,"4155 E 138th St, Cleveland, OH, 44105",Vacant Property,"July 01, 2024, 02:45PM"
37058,"1477 E 175th St, Cleveland, OH, 44110",Missed Refuse pick up,"July 01, 2024, 02:48PM"
37059,"16910 Milburn Ave, Cleveland, OH, 44135",Missed Refuse pick up,"July 01, 2024, 02:49PM"
37061,"4198 W 58th St, Cleveland, OH, 44144",Waste Cart Concerns,"July 01, 2024, 02:50PM"
37062,"3947 E 177th St, Cleveland, OH, 44128",Recycling Opt-in Program,"July 01, 2024, 02:50PM"
37066,"11321 Linnet Ave, Cleveland, OH, 44111",Scheduled Bulk Pick up,"July 01, 2024, 03:00PM"
37071,"3908 W 162nd St, Cleveland, OH, 44111",Waste Cart Concerns,"July 01, 2024, 03:05PM"
37075,"1874 W 45th St, Cleveland, OH, 44102",Waste Cart Concerns,"July 01, 2024, 03:07PM"
37078,"1870 W 45th St, Cleveland, OH, 44102",Waste Cart Concerns,"July 01, 2024, 03:08PM"
37084,"8303 Lake Ave, Cleveland, OH, 44102",Vacant Property,"July 01, 2024, 03:10PM"
37085,"3395 E 140th St, Cleveland, OH, 44120",General Exterior Maintenance/Fence/Outbuildings,"July 01, 2024, 03:10PM"
37087,"655 E 128th St, Cleveland, OH, 44108",Scheduled Bulk Pick up,"July 01, 2024, 03:11PM"
37089,"3825 W 34th St, Cleveland, OH, 44109",Vacant Property Open to Entry,"July 01, 2024, 03:13PM"
37090,"6022 Pear Ave, Cleveland, OH, 44102",Vacant Property,"July 01, 2024, 03:14PM"
37095,"6025 Pear Ave, Cleveland, OH, 44102",Tree Service,"July 01, 2024, 03:19PM"
37098,"16218 Huntmere Ave, Cleveland, OH, 44110",Vacant Property,"July 01, 2024, 03:20PM"
37104,"1656 Cliffview Rd, Cleveland, OH, 44112",Missed Refuse pick up,"July 01, 2024, 03:24PM"
37106,"3976 E 71st St, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"July 01, 2024, 03:25PM"
37107,"17909 Glenshire Ave, Cleveland, OH, 44135",Missing Recycling Welcome Packet,"July 01, 2024, 03:26PM"
37118,"4179 E 147th St, Cleveland, OH, 44128",Vacant Property,"July 01, 2024, 03:40PM"
37121,"1615 Denison Ave, Cleveland, OH, 44109",No Heat,"July 01, 2024, 03:43PM"
37126,"664 E 102nd St, Cleveland, OH, 44108",Waste Cart Concerns,"July 01, 2024, 03:48PM"
37134,"16903 Walden Ave, Cleveland, OH, 44128",Missed Refuse pick up,"July 01, 2024, 03:52PM"
37138,"10011 Elk Ave, Cleveland, OH, 44108",Vacant Property,"July 01, 2024, 03:55PM"
37139,"2291 W 19th St, Cleveland, OH, 44113",Waste Cart Concerns,"July 01, 2024, 03:57PM"
37146,"3412 Riverside Ave, Cleveland, OH, 44109",Vacant Property,"July 01, 2024, 04:11PM"
37153,"3414 Riverside Ave, Cleveland, OH, 44109",Vacant Property,"July 01, 2024, 04:16PM"
37156,"3437 W 49th St, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"July 01, 2024, 04:19PM"
37161,"14509 Rockfern Ave, Cleveland, OH, 44111",Scheduled Bulk Pick up,"July 01, 2024, 04:23PM"
37162,"7139 Dearborn Ave, Cleveland, OH, 44102",Vacant Property,"July 01, 2024, 04:24PM"
37165,"3706 Walton Ave, Cleveland, OH, 44113",Vacant Property,"July 01, 2024, 04:35PM"
37169,"3702 Walton Ave, Cleveland, OH, 44113",Vacant Property,"July 01, 2024, 04:37PM"
37172,"3221 W 41st St, Cleveland, OH, 44109",Vacant Property,"July 01, 2024, 04:41PM"
37175,"3130 W 33rd St, Cleveland, OH, 44109",General Exterior Maintenance/Fence/Outbuildings,"July 01, 2024, 04:43PM"
37179,"3218 Monroe Ave, Cleveland, OH, 44113",No Permit,"July 01, 2024, 04:47PM"
37197,"1941 E 69th St, Cleveland, OH, 44103",Tree Service,"July 01, 2024, 05:08PM"
37200,"15342 Yorick Ave, Cleveland, OH, 44110",Tree Service,"July 01, 2024, 05:11PM"
37205,"3654 E 55th St, Cleveland, OH, 44105",Illegal Dumping,"July 01, 2024, 05:20PM"
37225,"3801 W 152nd St, Cleveland, OH, 44111",Fallen or Hanging Branch,"July 02, 2024, 03:07AM"
37227,"16305 Parkgrove Ave, Cleveland, OH, 44110",Vacant Property Open to Entry,"July 02, 2024, 03:11AM"
37228,"4099 E 108th St, Cleveland, OH, 44105",Parks Maintenance,"July 02, 2024, 03:11AM"
37232,"3394 W 54th St, Cleveland, OH, 44102",Electrical Issue,"July 02, 2024, 03:41AM"
37234,"2014 Sycamore St, Cleveland, OH, 44113",Dead Animal Pickup,"July 02, 2024, 03:48AM"
37241,"10735 Gooding Ave, Cleveland, OH, 44108",Vacant Property Open to Entry,"July 02, 2024, 04:57AM"
37243,"12615 Gay Ave, Cleveland, OH, 44105",Dead Animal Pickup,"July 02, 2024, 05:17AM"
37251,"8808 Willard Ave, Cleveland, OH, 44102",Waste Collection Citation Concern,"July 02, 2024, 06:08AM"
37253,"9801 North Blvd, Cleveland, OH, 44108",Fallen or Hanging Branch,"July 02, 2024, 06:11AM"
37260,"3487 W 56th St, Cleveland, OH, 44102",Fallen Trees,"July 02, 2024, 06:21AM"
37263,"4609 Bader Ave, Cleveland, OH, 44109",Waste Cart Concerns,"July 02, 2024, 06:25AM"
37278,"3892 E 54th St, Cleveland, OH, 44105",Dead Animal Pickup,"July 02, 2024, 08:36AM"
37289,"13810 Chapelside Ave, Cleveland, OH, 44120",Dead Animal Pickup,"July 02, 2024, 08:57AM"
37291,"1452 W 75th St, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 08:58AM"
37296,"408 E 123rd St, Cleveland, OH, 44108",Recycling Opt-in Program,"July 02, 2024, 09:02AM"
37298,"5620 Broadway Ave, Cleveland, OH, 44127",Illegal Dumping,"July 02, 2024, 09:04AM"
37300,"2089 W 91st St, Cleveland, OH, 44102",Vacant Property Open to Entry,"July 02, 2024, 09:08AM"
37301,"18019 Canterbury Rd, Cleveland, OH, 44119",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 09:08AM"
37304,"4684 E 174th St, Cleveland, OH, 44128",Vacant Property,"July 02, 2024, 09:12AM"
37308,"15403 Walden Ave, Cleveland, OH, 44128",Missed Refuse pick up,"July 02, 2024, 09:22AM"
37319,"6010 Belvidere Ave, Cleveland, OH, 44103",Vacant Property,"July 02, 2024, 09:37AM"
37323,"13013 St James Ave, Cleveland, OH, 44135",No Permit,"July 02, 2024, 09:40AM"
37325,"11608 Detroit Ave, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 09:45AM"
37326,"17818 Delavan Ave, Cleveland, OH, 44119",Missed Refuse pick up,"July 02, 2024, 09:45AM"
37332,"10721 Hathaway Ave, Cleveland, OH, 44108",Illegal Dumping,"July 02, 2024, 09:50AM"
37336,"2013 Spring Rd, Cleveland, OH, 44109",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 09:52AM"
37337,"6010 Wakefield Ave, Cleveland, OH, 44102",Missing Recycling Welcome Packet,"July 02, 2024, 09:54AM"
37341,"1615 Denison Ave, Cleveland, OH, 44109",No Permit,"July 02, 2024, 09:57AM"
37343,"1344 Ansel Rd, Cleveland, OH, 44106",Waste Cart Concerns,"July 02, 2024, 09:58AM"
37344,"3598 E 143rd St, Cleveland, OH, 44120",Waste Cart Concerns,"July 02, 2024, 09:58AM"
37347,"4272 E 116th St, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 09:59AM"
37348,"1344 Ansel Rd, Cleveland, OH, 44106",Waste Cart Concerns,"July 02, 2024, 10:00AM"
37352,"3121 Oak Park Ave, Cleveland, OH, 44109",Traffic Signal Repair,"July 02, 2024, 10:00AM"
37356,"1708 Avalon Rd, Cleveland, OH, 44112",Dead Animal Pickup,"July 02, 2024, 10:02AM"
37358,"977 Stevenson Rd, Cleveland, OH, 44110",Cart Pick Up,"July 02, 2024, 10:03AM"
37360,"4689 W 149th St, Cleveland, OH, 44135",Missed Refuse pick up,"July 02, 2024, 10:05AM"
37368,"1344 Ansel Rd, Cleveland, OH, 44106",Recycling Opt-in Program,"July 02, 2024, 10:18AM"
37370,"12600 Sprecher Ave, Cleveland, OH, 44135",Vacant Property,"July 02, 2024, 10:21AM"
37377,"10419 Bernard Ave, Cleveland, OH, 44111",Waste Cart Concerns,"July 02, 2024, 10:28AM"
37382,"4369 E 142nd St, Cleveland, OH, 44128",Missed Refuse pick up,"July 02, 2024, 10:32AM"
37384,"5812 Portage Ave, Cleveland, OH, 44127",Vacant Property,"July 02, 2024, 10:34AM"
37386,"5812 Portage Ave, Cleveland, OH, 44127",Vacant and Distressed Property,"July 02, 2024, 10:36AM"
37389,"5812 Portage Ave, Cleveland, OH, 44127",Vacant Property Open to Entry,"July 02, 2024, 10:39AM"
37399,"4679 W 146th St, Cleveland, OH, 44135",Missed Refuse pick up,"July 02, 2024, 10:47AM"
37400,"5050 Glazier Ave, Cleveland, OH, 44127",Illegal Dumping,"July 02, 2024, 10:47AM"
37405,"4522 W 147th St, Cleveland, OH, 44135",Cart Pick Up,"July 02, 2024, 11:05AM"
37411,"7014 Clark Ave, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 11:21AM"
37412,"12812 Watterson Ave, Cleveland, OH, 44105",Waste Cart Concerns,"July 02, 2024, 11:22AM"
37414,"3323 E 117th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 02, 2024, 11:30AM"
37420,"7109 Harvard Ave, Cleveland, OH, 44105",Vacant Property,"July 02, 2024, 12:09PM"
37424,"4314 E 72nd St, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 12:14PM"
37425,"3823 W 34th St, Cleveland, OH, 44109",Vacant and Distressed Property,"July 02, 2024, 12:15PM"
37431,"3569 E 139th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 02, 2024, 12:24PM"
37436,"4223 Stickney Ave, Cleveland, OH, 44109",Waste Cart Concerns,"July 02, 2024, 12:27PM"
37441,"3193 W 50th St, Cleveland, OH, 44102",Waste Cart Concerns,"July 02, 2024, 12:29PM"
37442,"12012 Holborn Ave, Cleveland, OH, 44105",Vacant Property,"July 02, 2024, 12:31PM"
37444,"12008 Holborn Ave, Cleveland, OH, 44105",Vacant Property,"July 02, 2024, 12:32PM"
37446,"2266 E 84th St, Cleveland, OH, 44103",Scheduled Bulk Pick up,"July 02, 2024, 12:33PM"
37451,"13906 West Ave, Cleveland, OH, 44111",Fallen Trees,"July 02, 2024, 12:40PM"
37452,"14700 Rainbow Ave, Cleveland, OH, 44111",Tree Service,"July 02, 2024, 12:42PM"
37458,"12304 Holborn Ave, Cleveland, OH, 44105",Vacant Property,"July 02, 2024, 01:08PM"
37468,"7121 Harvard Ave, Cleveland, OH, 44105",No Permit,"July 02, 2024, 01:25PM"
37470,"3585 E 112th St, Cleveland, OH, 44105",Electrical Issue,"July 02, 2024, 01:29PM"
37474,"4396 E 175th St, Cleveland, OH, 44128",Vacant Property,"July 02, 2024, 01:34PM"
37475,"1835 Fulton Rd, Cleveland, OH, 44113",Traffic Signal Repair,"July 02, 2024, 01:34PM"
37479,"3585 E 112th St, Cleveland, OH, 44105",Rental Inspection Complaint,"July 02, 2024, 01:38PM"
37485,"3509 W 151st St, Cleveland, OH, 44111",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 01:46PM"
37487,"919 E 131st St, Cleveland, OH, 44108",Waste Cart Concerns,"July 02, 2024, 01:49PM"
37489,"4075 E 150th St, Cleveland, OH, 44128",Vacant Property,"July 02, 2024, 01:51PM"
37503,"2962 E 67th St, Cleveland, OH, 44127",Vacant and Distressed Property,"July 02, 2024, 02:19PM"
37513,"697 E 117th St, Cleveland, OH, 44108",Fallen Trees,"July 02, 2024, 02:29PM"
37517,"3319 E 117th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 02, 2024, 02:34PM"
37520,"3319 E 117th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 02, 2024, 02:35PM"
37522,"3185 W 165th St, Cleveland, OH, 44111",Fallen Trees,"July 02, 2024, 02:36PM"
37531,"9200 Pierpont Ave, Cleveland, OH, 44108",Waste Cart Concerns,"July 02, 2024, 02:43PM"
37536,"14000 Kinsman Rd, Cleveland, OH, 44120",Traffic Signal Repair,"July 02, 2024, 02:50PM"
37539,"7300 St Clair Ave, Cleveland, OH, 44103",Vacant Property,"July 02, 2024, 02:54PM"
37540,"2021 Murray Hill Rd, Cleveland, OH, 44106",Large Set Out or Eviction,"July 02, 2024, 02:54PM"
37544,"4679 E 175th St, Cleveland, OH, 44128",Waste Cart Concerns,"July 02, 2024, 02:57PM"
37546,"1354 W 73rd St, Cleveland, OH, 44102",Fallen Trees,"July 02, 2024, 03:01PM"
37549,"4781 W 32nd St, Cleveland, OH, 44109",Early Set Out-Carts Left Out After Collection,"July 02, 2024, 03:05PM"
37561,"14709 Hale Ave, Cleveland, OH, 44110",Missed Refuse pick up,"July 02, 2024, 03:22PM"
37566,"11326 Parkview Ave, Cleveland, OH, 44104",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 03:38PM"
37571,"3464 E 108th St, Cleveland, OH, 44104",Vacant Property,"July 02, 2024, 03:46PM"
37580,"10818 Bernard Ave, Cleveland, OH, 44111",Waste Cart Concerns,"July 02, 2024, 03:53PM"
37603,"10640 St Clair Ave, Cleveland, OH, 44108",Vacant Property Open to Entry,"July 02, 2024, 04:05PM"
37614,"3866 W 118th St, Cleveland, OH, 44111",Missed Refuse pick up,"July 02, 2024, 04:18PM"
37615,"13302 Puritas Ave, Cleveland, OH, 44135",Debris in Street,"July 02, 2024, 04:18PM"
37620,"14500 Alger Rd, Cleveland, OH, 44111",Waste Cart Concerns,"July 02, 2024, 04:29PM"
37623,"11503 Scottwood Ave, Cleveland, OH, 44108",Dead Animal Pickup,"July 02, 2024, 04:32PM"
37625,"4788 E 175th St, Cleveland, OH, 44128",Collapsing Structure,"July 02, 2024, 04:33PM"
37634,"810 Wayside Rd, Cleveland, OH, 44110",Waste Cart Concerns,"July 02, 2024, 04:41PM"
37636,"3550 W 117th St, Cleveland, OH, 44111",Parks Maintenance,"July 02, 2024, 04:42PM"
37642,"15417 Lucknow Ave, Cleveland, OH, 44110",Scheduled Bulk Pick up,"July 02, 2024, 04:47PM"
37644,"7606 Broadway Ave, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 04:48PM"
37650,"18206 Windward Rd, Cleveland, OH, 44119",Waste Cart Concerns,"July 02, 2024, 04:52PM"
37656,"3578 Independence Rd, Cleveland, OH, 44105",Tree Service,"July 02, 2024, 05:13PM"
37659,"3578 E 112th St, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 05:16PM"
37661,"3582 E 112th St, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 05:18PM"
37664,"3586 E 112th St, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"July 02, 2024, 05:23PM"
37669,"1248 W 58th St, Cleveland, OH, 44102",Fallen or Hanging Branch,"July 02, 2024, 05:33PM"
37671,"3571 W 66th St, Cleveland, OH, 44102",Vacant Property,"July 02, 2024, 05:57PM"
37675,"12106 Worthington Ave, Cleveland, OH, 44111",Missed Refuse pick up,"July 02, 2024, 06:24PM"
37685,"3077 Livingston Rd, Cleveland, OH, 44120",Missed Refuse pick up,"July 02, 2024, 08:52PM"
37689,"12309 Forest Ave, Cleveland, OH, 44120",General Exterior Maintenance/Fence/Outbuildings,"July 03, 2024, 03:06AM"
37691,"3380 W 99th St, Cleveland, OH, 44102",Waste Collection Citation Concern,"July 03, 2024, 03:10AM"
37707,"2067 W 87th St, Cleveland, OH, 44102",Tree Service,"July 03, 2024, 03:42AM"
37723,"14101 Glenside Rd, Cleveland, OH, 44110",Waste Cart Concerns,"July 03, 2024, 05:28AM"
37726,"4102 Biddulph Ave, Cleveland, OH, 44109",Waste Cart Concerns,"July 03, 2024, 05:33AM"
37733,"9711 Parmelee Ave, Cleveland, OH, 44108",Vacant Property,"July 03, 2024, 06:13AM"
37736,"9917 North Blvd, Cleveland, OH, 44108",Debris in Street,"July 03, 2024, 06:44AM"
37740,"3096 W 136th St, Cleveland, OH, 44111",Parks Maintenance,"July 03, 2024, 07:17AM"
37742,"3413 W 131st St, Cleveland, OH, 44111",Waste Cart Concerns,"July 03, 2024, 07:20AM"
37746,"4151 E 59th St, Cleveland, OH, 44105",Vacant Property Open to Entry,"July 03, 2024, 07:28AM"
37752,"4325 Hodgson Ave, Cleveland, OH, 44109",Waste Cart Concerns,"July 03, 2024, 08:01AM"
37756,"4407 Ardmore Ave, Cleveland, OH, 44109",Dead Animal Pickup,"July 03, 2024, 08:07AM"
37758,"9013 Empire Ave, Cleveland, OH, 44108",Vacant and Distressed Property,"July 03, 2024, 08:08AM"
37761,"4421 Burger Ave, Cleveland, OH, 44109",Waste Cart Concerns,"July 03, 2024, 08:11AM"
37771,"3301 W 165th St, Cleveland, OH, 44111",Cart Pick Up,"July 03, 2024, 08:24AM"
37778,"6210 Pear Ave, Cleveland, OH, 44102",Waste Cart Concerns,"July 03, 2024, 08:39AM"
37782,"11405 Hazeldell Dr, Cleveland, OH, 44108",Waste Cart Concerns,"July 03, 2024, 08:41AM"
37785,"3404 W 144th St, Cleveland, OH, 44111",Waste Cart Concerns,"July 03, 2024, 08:42AM"
37786,"677 E 128th St, Cleveland, OH, 44108",Missed Refuse pick up,"July 03, 2024, 08:43AM"
37787,"12515 Benwood Ave, Cleveland, OH, 44105",Vacant and Distressed Property,"July 03, 2024, 08:46AM"
37793,"1382 W 59th St, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"July 03, 2024, 08:50AM"
37794,"8022 Bellevue Ave, Cleveland, OH, 44103",Waste Cart Concerns,"July 03, 2024, 08:50AM"
37795,"10403 Crestwood Ave, Cleveland, OH, 44104",Tree Service,"July 03, 2024, 08:50AM"
37799,"2769 E 127th St, Cleveland, OH, 44120",Large Set Out or Eviction,"July 03, 2024, 08:54AM"
37801,"4299 W 152nd St, Cleveland, OH, 44135",Missed Refuse pick up,"July 03, 2024, 08:55AM"
37803,"3084 W 105th St, Cleveland, OH, 44111",Waste Cart Concerns,"July 03, 2024, 09:00AM"
37805,"3084 W 105th St, Cleveland, OH, 44111",Waste Cart Concerns,"July 03, 2024, 09:01AM"
37807,"3364 Rocky River Dr, Cleveland, OH, 44111",Dead Animal Pickup,"July 03, 2024, 09:10AM"
37814,"13342 S Woodland Rd, Cleveland, OH, 44120",Vacant Property,"July 03, 2024, 09:19AM"
37817,"424 Literary Rd, Cleveland, OH, 44113",Scheduled Bulk Pick up,"July 03, 2024, 09:21AM"
37819,"13350 S Woodland Rd, Cleveland, OH, 44120",Vacant Property,"July 03, 2024, 09:21AM"
37823,"1243 E 61st St, Cleveland, OH, 44103",Waste Cart Concerns,"July 03, 2024, 09:25AM"
37824,"17506 Nottingham Rd, Cleveland, OH, 44119",Tree Service,"July 03, 2024, 09:27AM"
